sku_type_id,sku_supplier_id,sku_internal_code,sku_code,sku_origin,sku_size_d,sku_size_w,sku_size_h,sku_shape_id,sku_colour_id,sku_weight
12,0c839676-432c-4947-83c9-89d47d00e731,,D1586,,3,3.1,,16,5,1.55
12,0c839676-432c-4947-83c9-89d47d00e731,,D16,,1.5,2.35,,16,,0.67
12,0c839676-432c-4947-83c9-89d47d00e731,,D1608,,2.5,1,1,7,,0.08
12,0c839676-432c-4947-83c9-89d47d00e731,,D1624,,1.25,1.3,,16,7,0.13
12,0c839676-432c-4947-83c9-89d47d00e731,,D1624,,1.75,1.8,,16,7,0.11
12,0c839676-432c-4947-83c9-89d47d00e731,,D1624,,2.25,2.3,,16,7,0.09
12,0c839676-432c-4947-83c9-89d47d00e731,,D1626,,1.5,1.7,,14,,0.35
12,0c839676-432c-4947-83c9-89d47d00e731,,D1631,,1.5,1.65,,14,,0.2
12,0c839676-432c-4947-83c9-89d47d00e731,,D1631,,1.6,1.7,,14,,0.2
12,0c839676-432c-4947-83c9-89d47d00e731,,D1632,,1.6,1.7,,14,,0.18
12,0c839676-432c-4947-83c9-89d47d00e731,,D1633,,2.3,2.3,,14,,0.12
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1635,,0.8,0.8,,16,,0.31
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1635,,0.6,0.6,,16,,0.1
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1647,,5.5,5.5,,16,,0.7
12,0c839676-432c-4947-83c9-89d47d00e731,,D1660,,1.6,1.6,,16,,0.28
12,0c839676-432c-4947-83c9-89d47d00e731,,D1690,,3.4,3.7,,13,,0.2
12,0c839676-432c-4947-83c9-89d47d00e731,,D1692,,4.5,2,,7,,0.18
12,0c839676-432c-4947-83c9-89d47d00e731,,D1698,,1.6,1.6,,15,,0.04
12,0c839676-432c-4947-83c9-89d47d00e731,,,,2.1,2.6,,13,,0.27
12,0c839676-432c-4947-83c9-89d47d00e731,,,,4.7,4.8,,13,,0.51
12,0c839676-432c-4947-83c9-89d47d00e731,,D1698,,,,,11,,0.02
12,0c839676-432c-4947-83c9-89d47d00e731,,D1698,,2.1,2.1,,16,,0.03
12,0c839676-432c-4947-83c9-89d47d00e731,,D1698A,,3,3.6,,13,,0.19
12,0c839676-432c-4947-83c9-89d47d00e731,,D1704,,1.7,1.75,,16,,0.93
12,0c839676-432c-4947-83c9-89d47d00e731,,D1705,,2.2,2.25,,16,,0.53
12,0c839676-432c-4947-83c9-89d47d00e731,,D1706,,2.3,2.35,,16,,0.04
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1739,,4.4,4.5,,16,,0.32
